         146800           5.8351
         149800           5.9259
         152800           6.0178
         155800           6.1116
         158900           6.2075
         162100           6.3054
         165400           6.4044
         168700           6.5054
         172000           6.6084
         175500           6.7134
         179000           6.8205
         182600           6.9296
         186200           7.0407
         189900           7.1539
         193700            7.268
         197600           7.3853
         201600           7.5045
         205600           7.6258
         209700           7.7491
         213900           7.8744
         218200           8.0017
         222500           8.1311
         227000          8.26248
         231500          8.39689
         236200          8.53234
         240900           8.6708
         245700          8.81129
         250600           8.9538
         255600          9.09834
         260700           9.2449
         266000          9.39348
         271300          9.54408
         276700           9.6977
         282200          9.85235
         287900           10.009
         293600          10.1697
         299500          10.3284
         305500          10.4871
         311600          10.6559
         317800          10.8247
         324200          10.9934
         330700          11.1622
         337300          11.3311
         344000          11.4999
         350900          11.6788
         357900          11.8576
         365100          12.0265
         372400          12.2055
         379900          12.3844
         387400          12.5633
         395200          12.7423
         403100          12.9213
         411200          13.1103
         419400          13.2893
         427800          13.4683
         436300          13.6473
         445100          13.8264
         454000          14.0155
         463000          14.1946
         472300          14.3737
         481700          14.5528
         491400          14.7219
         501200           14.901
         511200          15.0702
         521500          15.2494
         531900          15.4186
         542500          15.5877
         553400           15.757
         564400          15.9162
         575700          16.0754
         587200          16.2347
         599000          16.3939
         611000          16.5432
         623200          16.6925
         635600          16.8418
         648400          16.9811
         661300          17.1204
         674600          17.2497
         688000          17.3791
         701800          17.5084
         715800          17.6278
         730200          17.7471
         744800          17.8665
         759700          17.9759
         774900          18.0753
         790300          18.1747
         806200          18.2741
         822300          18.3636
         838700           18.453
         855500          18.5325
         872600          18.6119
         890100          18.6814
         907900          18.7508
         926000          18.8103
         944500          18.8698
         963400          18.9193
         982700          18.9688
      1.002e+06          19.0183
      1.022e+06          19.0579
      1.043e+06          19.0874
      1.064e+06          19.1169
      1.085e+06          19.1465
      1.107e+06           19.166
      1.129e+06          19.1856
      1.151e+06          19.2052
      1.174e+06          19.2147
      1.198e+06          19.2143
      1.222e+06          19.2139
      1.246e+06          19.2135
      1.271e+06          19.2031
      1.297e+06          19.1927
      1.323e+06          19.1823
      1.349e+06           19.162
      1.376e+06          19.1316
      1.404e+06          19.1112
      1.432e+06          19.0809
       1.46e+06          19.0405
      1.489e+06          19.0102
      1.519e+06          18.9598
       1.55e+06          18.9195
      1.581e+06          18.8692
      1.612e+06          18.8188
      1.644e+06          18.7685
      1.677e+06          18.7082
      1.711e+06          18.6479
      1.745e+06          18.5776
       1.78e+06          18.5173
      1.816e+06           18.437
      1.852e+06          18.3667
      1.889e+06          18.2964
      1.927e+06          18.2161
      1.965e+06          18.1258
      2.005e+06          18.0456
